pat,thick,add,phase,best,rec,d1,min1,max1,d2,min2,max2,d3,min3,max3,d4,min4,max4,comment
29,8,5,3,1,FBP,1.8324675325,70,498,2.4583333333,121,420,5.75750000000001,65,501,1.89375,-813,108, e3 copied from Test_FBP_30
29,8,7,2,1,FBP,1.9560267857,84,543,2.7642857143,101,416,5.64444444444446,67,499,1.8507034632,-808,97, e3 copied from Test_FBP_30
30,0,0,10,1,AIDR,3.0075,69,268,1.1233333333,47,404,1.63,7,383,0.9357142857,-862,-30,
30,0,1,10,1,AIDR,1.4861111111,92,218,1.0462719298,59,417,2.280952381,58,482,0.9090367965,-842,-1,
30,0,2,9,1,AIDR,1.053125,77,252,1.414957265,50,445,2.3602678571,70,405,1.017888563,-849,-28,
30,0,3,9,1,AIDR,1.35,75,222,1.5769230769,61,481,2.75625,88,446,1.1096505376,-845,-8,
30,0,5,8,1,AIDR,1.6833333333,75,215,1.5947916667,72,469,2.7708333333,93,458,1.016078629,-832,2,
30,0,7,7,1,AIDR,1.2208333333,86,232,2.1520833333,67,474,3.3342857143,89,463,1.0232730263,-824,10,
30,5,0,10,1,AIDR,2.875,46,278,1.44,67,485,4.9678571429,19,421,1.2928571429,-868,-10,
30,5,1,10,1,AIDR,1.3513888889,76,221,1.269047619,69,469,5.1902777778,56,467,1.26875,-841,14,
30,5,2,9,1,AIDR,1.025,75,243,1.3995833333,59,434,5.4494047619,72,461,1.3127946128,-836,4,
30,5,3,9,1,AIDR,1.2708333333,74,219,1.5639880952,69,472,5.7044444444,85,501,1.3517558528,-835,11,
30,5,5,8,1,AIDR,1.1616071429,80,217,1.51875,79,461,5.40625,88,490,1.3164583333,-830,19,
30,5,7,7,1,AIDR,1.1645833333,85,226,2.1289772727,79,482,5.62875,87,489,1.2961357527,-828,21,
30,8,0,10,1,AIDR,2.3908333333,51,282,1.4842857143,66,474,0.8631818182,41,235,1.6021428571,-850,-17,
30,8,1,10,1,AIDR,1.371875,81,230,1.2358974359,74,434,5.5052083333,64,465,1.6276098901,-835,8,
30,8,2,9,1,AIDR,1.1520833333,78,251,1.5411931818,70,435,5.7,76,451,1.6305714286,-833,8,
30,8,3,9,1,AIDR,1.4880952381,76,225,1.7707792208,75,470,5.8488095238,88,494,1.6560606061,-838,10,
30,8,5,8,1,AIDR,1.2705357143,83,230,1.6681818182,86,459,5.7089285714,76,481,1.6428571429,-833,15,
30,8,7,7,1,AIDR,1.25625,89,238,2.1727272727,86,476,5.6691666667,89,480,1.6095238095,-833,12,
30,0,0,10,1,FBP,0.356538461538463,28,184,1.4683565531,-25,514,2.2083014049,12,509,0.6655578452,-973,-77,e1 copied from Test_FBP_30
30,0,1,10,1,FBP,2.06279761904762,91,305,1.2186121324,-6,493,2.24910714285716,68,489,0.7831944444,-884,16,e1 e3 copied from Test_FBP_30
30,0,2,9,1,FBP,2.12,61,249,1.4220740741,21,440,2.2051820728,58,473,0.7172619048,-799,-115, e1 copied from Test_FBP_30
30,0,3,9,1,FBP,5.46838235294118,70,347,1.2283444816,45,471,2.61,61,485,0.8595760234,-770,-27, e1 copied from Test_FBP_30
30,0,5,8,1,FBP,5.38611111111111,64,390,0.9710526316,77,468,2.3100961538,93,503,0.7403058645,-768,-13, e1 copied from Test_FBP_30
30,0,7,7,1,FBP,5.28527777777778,64,374,0.9232051282,68,442,2.3180555556,94,464,0.7658522727,-776,5, e1 copied from Test_FBP_30
30,5,0,10,1,FBP,0.4209339775,111,337,0.8406862745,73,469,0.5428846154,33,327,1.3343534483,-912,7,
30,5,1,10,1,FBP,0.4447963801,111,263,0.9311764706,67,468,1.5848739496,74,349,1.25375,-875,24,
30,5,2,9,1,FBP,0.4635416667,95,245,1.1615789474,54,443,1.8590277778,80,338,1.286827957,-862,10,
30,5,3,9,1,FBP,0.5233333333,99,231,1.0695238095,71,441,1.96,104,344,1.2844827586,-853,10,
30,5,5,8,1,FBP,1.7765625,64,251,1.1630208333,90,487,3.9727272727,100,444,1.2064242424,-841,13,
30,5,7,7,1,FBP,1.7638461538,69,254,1.31,90,491,5.46625,99,456,1.153125,-840,12,
30,8,0,10,1,FBP,2.673,44,338,0.7901086957,110,445,0.4231884058,40,286,1.6157738095,-877,-12,
30,8,1,10,1,FBP,1.7534313725,78,264,0.8868421053,86,441,0.7187165775,75,293,1.6974747475,-860,17,
30,8,2,9,1,FBP,0.8616666667,82,264,1.1776041667,73,422,0.6855769231,89,270,1.6660839161,-857,16,
30,8,3,9,1,FBP,1.735,78,240,1.118592437,85,418,0.861875,102,279,1.6197802198,-849,11,
30,8,5,8,1,FBP,1.71875,74,259,1.3428571429,99,487,5.4826704545,102,453,1.6140182186,-846,17,
30,8,7,7,1,FBP,1.700297619,84,265,1.4009615385,103,479,5.6177083333,101,458,1.5222274436,-841,8,
31,0,0,6,1,AIDR,1.41875,126,412,3.0154761905,89,495,3.05625,31,361,1.3498452012,-784,84,
31,0,1,6,1,AIDR,1.4755952381,113,338,2.28125,113,496,3.5,58,406,1.55078125,-791,74,
31,0,2,5,1,AIDR,1.79375,97,406,2.1986111111,97,470,3.7308333333,65,374,1.5880645161,-824,79,
31,0,3,5,1,AIDR,2,88,346,1.989375,95,488,3.8613095238,81,414,1.451010101,-828,76,
31,0,5,4,1,AIDR,2.0057142857,94,376,1.96375,90,464,4.74,80,416,1.4583333333,-828,88,
31,0,7,3,1,AIDR,2.1803571429,95,416,2.1793650794,83,454,5.15,64,404,1.5317841079,-816,88,
31,5,0,6,1,AIDR,1.380952381,117,370,2.595,79,481,2.9025,47,365,1.5074410163,-801,94,
31,5,1,6,1,AIDR,1.48,116,301,2.1638392857,103,490,3.33,66,411,1.6584325397,-798,83,
31,5,2,5,1,AIDR,1.9946428571,96,393,2.0138888889,96,450,3.4333333333,70,378,1.7058298319,-819,86,
31,5,3,5,1,AIDR,1.9641666667,101,334,1.890625,103,474,3.6133333333,62,402,1.6026369168,-820,76,
31,5,5,4,1,AIDR,1.9,100,372,1.9902777778,95,462,3.9125,63,400,1.5976831897,-818,77,
31,5,7,3,1,AIDR,1.9785714286,98,407,2.0527777778,92,450,4.0291666667,68,390,1.7133333333,-811,79,
31,8,0,6,1,AIDR,1.3553571429,125,361,2.5788888889,75,468,2.8160714286,49,343,1.7133333333,-777,95,
31,8,1,6,1,AIDR,1.5416666667,115,301,2.0650793651,95,490,3.59,69,406,1.8519444444,-780,87,
31,8,2,5,1,AIDR,2.0666666667,98,398,1.9666666667,93,444,3.52875,69,374,1.8986666667,-799,88,
31,8,3,5,1,AIDR,2.00625,103,338,1.9285714286,102,470,3.6125,64,403,1.8311965812,-802,78,
31,8,5,4,1,AIDR,1.9416666667,102,373,2.0708333333,94,462,3.7933333333,60,395,1.8428167421,-803,78,
31,8,7,3,1,AIDR,1.9428571429,102,404,2.0625,90,446,3.875,66,388,1.9546376812,-800,81,
31,0,0,6,1,FBP,1.9744852941,16,629,5.6699596774,-46,602,2.1063492063,-15,351,1.0030443756,-838,49,
31,0,1,6,1,FBP,1.8733333333,16,491,4.3591666667,43,561,1.68975,-19,399,1.1475,-850,57,
31,0,2,5,1,FBP,1.741754386,11,479,2.9748148148,132,542,1.3133333333,33,319,1.3213461538,-881,83,
31,0,3,5,1,FBP,1.6692307692,50,381,2.6435294118,75,569,0.8791666667,80,329,1.1364950316,-894,78,
31,0,5,4,1,FBP,1.2375,93,384,2.151521164,83,520,0.8884090909,94,349,1.2526592141,-879,124,
31,0,7,3,1,FBP,1.74375,89,400,2.3799818841,82,529,1.505,95,337,1.1541559692,-869,-2,
31,5,0,6,1,FBP,1.7251488095,29,412,3.1090909091,-3,544,2.3910714286,40,343,1.0824652778,-842,-16,
31,5,1,6,1,FBP,1.7422222222,63,335,1.6863636364,99,454,2.5833333333,55,351,1.5721283784,-832,104,
31,5,2,5,1,FBP,2.1666666667,85,395,1.5274305556,58,451,1.9888888889,70,328,1.5989010989,-862,117,
31,5,3,5,1,FBP,2.0458333333,88,338,1.3357142857,75,474,1.74,89,345,1.4049705882,-858,103,
31,5,5,4,1,FBP,1.5071428571,76,360,1.3089285714,100,446,1.65,98,336,1.39475,-844,105,
31,5,7,3,1,FBP,1.7936507937,76,393,2.05375,94,488,4.125,98,410,1.5408854167,-833,112,
31,8,0,6,1,FBP,0.8488636364,86,406,4.1886904762,14,549,2.1631578947,37,365,1.384775641,-812,2,
31,8,1,6,1,FBP,1.3720238095,85,320,1.775,75,516,2.955625,55,346,1.8691001698,-808,114,
31,8,2,5,1,FBP,1.65,96,400,1.63125,64,459,2.89375,65,314,1.9340221774,-828,123,
31,8,3,5,1,FBP,1.7466666667,89,337,1.7174603175,84,487,2.0470238095,87,324,1.7839717742,-831,107,
31,8,5,4,1,FBP,1.7285714286,85,366,1.625,89,455,3.7830357143,100,429,1.7658410138,-822,111,
31,8,7,3,1,FBP,1.6319444444,84,396,1.9928571429,84,476,3.8604166667,99,412,1.8741071429,-818,109,
41,0,0,9,1,AIDR,1.2648809524,82,257,2.3628571429,81,206,1.4361363636,-17,224,1.9721291866,-792,34,copied from 52A
41,0,1,9,1,AIDR,1.42,117,233,1.8742857143,93,298,3.3166666667,29,330,1.8382936508,-781,-14,copied from 52A
41,0,2,8,1,AIDR,1.1273809524,90,264,1.4863095238,76,263,3.7291666667,21,297,1.5380701754,-750,-33,copied from 52A
41,0,3,8,1,AIDR,1.071875,90,235,1.6919642857,78,289,3.4677083333,31,336,1.6614035088,-771,-23,copied from 52A
41,0,5,7,1,AIDR,1.0785714286,89,248,1.8541666667,70,292,2.346875,44,343,1.6482142857,-757,-23,copied from 52A
41,0,7,6,1,AIDR,1.025,86,280,2.4357142857,74,303,2.0169642857,47,342,1.6916666667,-748,-13,copied from 52A
41,5,0,9,1,AIDR,1.3925,51,287,2.575,114,210,4.1569444444,20,330,2.2520833333,-871,-7,copied from 52A
41,5,1,9,1,AIDR,3.75,31,242,1.8391666667,103,278,4.22,61,341,2.0365079365,-849,-17,copied from 52A
41,5,2,8,1,AIDR,2.059375,51,264,1.645,82,246,4.45,43,308,1.9058333333,-824,-28,copied from 52A
41,5,3,8,1,AIDR,2.5160714286,55,238,1.96375,79,272,3.1575,45,327,1.8223776224,-816,-17,copied from 52A
41,5,5,7,1,AIDR,1.9910714286,56,253,2.2133333333,78,295,2.2875,66,340,1.9625,-822,-9,copied from 52A
41,5,7,6,1,AIDR,1.384375,72,271,2.055,72,288,2.46625,50,333,1.9083333333,-817,-3,copied from 52A
41,8,0,9,1,AIDR,1.4777777778,38,294,4.93125,127,341,3.8145833333,60,293,1.8433333333,-798,-23,copied from 52A
41,8,1,9,1,AIDR,2.3666666667,49,253,2.62,49,273,3.9066666667,73,319,1.8534375,-800,-27,copied from 52A
41,8,2,8,1,AIDR,1.9517857143,62,276,1.84,62,238,3.8675,53,292,1.8079326923,-782,-8,copied from 52A
41,8,3,8,1,AIDR,1.9958333333,73,248,1.8141666667,84,265,3.2125,52,317,1.6920634921,-773,-26,copied from 52A
41,8,5,7,1,AIDR,1.9166666667,67,267,2.57,81,300,2.8425,50,327,1.8265625,-779,-20,copied from 52A
41,8,7,6,1,AIDR,1.7839285714,78,279,2.16,74,296,2.7466666667,52,318,1.7766826923,-776,-22,copied from 52A
41,0,0,9,1,FBP,0.445343137,48.0,367.0,0.783928571,-112.0,105.0,0.886830357,-236.0,129.0,2.717132867,-439.0,-43.0,
41,0,1,9,1,FBP,0.430925325,85.0,292.0,2.297321429,-65.0,150.0,1.3575,-188.0,51.0,3.696103896,-250.0,-6.0,
41,0,2,8,1,FBP,1.264285714,144.0,317.0,2.971666667,-88.0,150.0,1.609770115,-131.0,81.0,0.439615385,-269.0,-64.0,
41,0,3,8,1,FBP,1.174166667,129.0,283.0,2.995555556,-52.0,113.0,0.825824176,-113.0,88.0,2.800980392,-297.0,-65.0,
41,0,5,7,1,FBP,2.162142857,137.0,337.0,3.473611111,-6.0,121.0,2.399305556,-86.0,98.0,3.203676471,-282.0,-48.0,
41,0,7,6,1,FBP,3.85,167.0,335.0,1.454166667,2.0,71.0,0.7,-106.0,70.0,3.2725,-169.0,-59.0,
41,5,0,9,1,FBP,0.572115385,141.0,295.0,5.782986111,-27.0,222.0,0.697916667,-104.0,-22.0,2.148395722,-919.0,-35.0,
41,5,1,9,1,FBP,0.78125,174.0,260.0,1.39375,12.0,158.0,3.7975,-90.0,45.0,1.8625,-872.0,-37.0,
41,5,2,8,1,FBP,3.064285714,69.0,273.0,0.914285714,14.0,124.0,4.396666667,-114.0,33.0,1.515307487,-864.0,-59.0,
41,5,3,8,1,FBP,2.1875,73.0,178.0,3.375,57.0,173.0,6.4125,-78.0,105.0,1.5325,-855.0,-72.0,
41,5,5,7,1,FBP,1.075892857,94.0,195.0,3.96,117.0,214.0,3.9375,-66.0,55.0,1.545798319,-873.0,-75.0,
41,5,7,6,1,FBP,2.685714286,111.0,258.0,4.061666667,124.0,210.0,5.166666667,-78.0,92.0,1.612642045,-874.0,-93.0,
41,8,0,9,1,FBP,5.628888889,-2.0,310.0,1.344791667,20.0,197.0,0.661111111,-26.0,82.0,2.541111111,-1078.0,-314.0,
41,8,1,9,1,FBP,0.901785714,96.0,210.0,3.517142857,84.0,213.0,2.102083333,57.0,170.0,4.11030303,-1056.0,-26.0,
41,8,2,8,1,FBP,2.093055556,99.0,276.0,9.670833333,13.0,169.0,0.922321429,108.0,205.0,4.817156863,-1056.0,40.0,
41,8,3,8,1,FBP,5.475,41.0,239.0,9.802083333,61.0,208.0,6.83125,27.0,150.0,4.653769841,-1047.0,-4.0,
41,8,5,7,1,FBP,5.2,53.0,251.0,13.70625,39.0,184.0,3.460416667,-5.0,92.0,3.852083333,-1054.0,-80.0,
41,8,7,6,1,FBP,4.9625,65.0,254.0,6.186666667,52.0,185.0,5.60625,-9.0,86.0,4.630357143,-1053.0,-8.0,
42,0,0,3,1,AIDR,2.97142857142857,58,214,4.325,59,385,4.26714285714286,27,272,1.1329656863,-771,112,e1 e3 copied from Test_FBP_20
42,0,1,3,1,AIDR,1.6714285714,65,194,1.86,93,317,4.02291666666666,32,355,1.2544090056,-748,94, e3 copied from Test_FBP_20
42,0,2,2,1,AIDR,2.12,72,214,1.5166666667,81,261,4.37444444444444,44,319,1.1673048048,-747,82, e3 copied from Test_FBP_20
42,0,3,2,1,AIDR,2.39375,62,203,1.5736111111,76,305,4.471875,40,351,1.1674242424,-758,72, e3 copied from Test_FBP_20
42,0,5,1,1,AIDR,2.5520833333,58,215,1.5875,69,313,4.44583333333331,39,339,1.1644345238,-749,63, e3 copied from Test_FBP_20
42,0,7,0,1,AIDR,2.5375,60,230,1.3520833333,73,311,4.36666666666667,44,333,1.1386363636,-744,53, e3 copied from Test_FBP_20
42,5,0,3,1,AIDR,2.7,79,216,3.1916666667,89,347,3.5095238095,66,264,1.1039423077,-725,94,
42,5,1,3,1,AIDR,1.65,74,189,1.7833333333,80,312,3.0857142857,59,315,1.1592857143,-721,79,
42,5,2,2,1,AIDR,1.8375,77,216,4.15,67,327,3.5520833333,57,284,1.0486631016,-716,69,
42,5,3,2,1,AIDR,1.9125,71,196,2.6708333333,68,346,3.4691666667,62,313,1.0489583333,-722,66,
42,5,5,1,1,AIDR,1.94375,68,209,1.8416666667,68,305,3.68625,62,325,1.0458333333,-720,64,
42,5,7,0,1,AIDR,1.8675,70,232,2.1976190476,69,332,3.42,65,299,1.0505,-722,62,
42,8,0,3,1,AIDR,2.275,89,209,3.3875,85,342,2.4666666667,71,230,1.0641666667,-705,81,
42,8,1,3,1,AIDR,1.675,89,183,2.95125,83,354,2.2933333333,60,270,1.0812960688,-699,68,
42,8,2,2,1,AIDR,1.7,95,213,3.44,68,318,2.5791666667,58,235,1.0084606345,-702,61,
42,8,3,2,1,AIDR,2.2833333333,68,192,2.9958333333,70,345,2.2875,66,259,1.0089306698,-705,59,
42,8,5,1,1,AIDR,2.18125,71,208,2.6916666667,74,344,2.2625,66,253,0.9961805556,-702,57,
42,8,7,0,1,AIDR,2.20625,70,241,2.1075,74,311,2.2875,67,250,0.9996388889,-703,58,
42,0,0,3,1,FBP,3.01698717948718,48,218,2.3104166667,29,311,4.10396825396826,10,295,1.4395833333,-790,140,e1 e3 copied from Test_FBP_35
42,0,1,3,1,FBP,2.67777777777778,47,207,2.2966666667,72,356,3.9670955882353,17,388,1.2503968254,-760,104, e1 e3 copied from Test_FBP_20
42,0,2,2,1,FBP,2.49393939393939,55,231,1.3214285714,65,244,1.40303030303031,32,204,1.1193108974,-762,88,e1 e3 copied from Test_FBP_20
42,0,3,2,1,FBP,1.225,83,228,0.984375,59,280,4.39687499999999,30,379,1.1578464674,-775,76, e1 e3 copied from Test_FBP_20
42,0,5,1,1,FBP,2.78,49,237,2.1694711538,79,338,4.76383928571428,25,356,1.1890285326,-763,66, e3 copied from Test_FBP_20
42,0,7,0,1,FBP,2.7571428571,53,247,1.10125,73,332,4.63333333333335,35,347,1.1396399457,-756,55, e3 copied from Test_FBP_20
42,5,0,3,1,FBP,3.1258333333,58,240,3.571875,76,373,3.42564102564103,57,271,1.0749752964,-724,99, e3 copied from Test_FBP_20
42,5,1,3,1,FBP,1.6895833333,68,205,1.515625,76,329,3.1733333333,49,331,1.1321479374,-718,79,
42,5,2,2,1,FBP,2.3933333333,69,227,1.765,64,276,3.5708333333,48,299,1.0104761905,-717,70,
42,5,3,2,1,FBP,2.2125,70,207,1.6633928571,67,309,3.53,55,328,1.0128787879,-726,66,
42,5,5,1,1,FBP,2.03,65,216,1.7828571429,66,321,3.5803571429,56,314,1.0126482213,-723,66,
42,5,7,0,1,FBP,1.9766666667,67,239,1.6053571429,66,310,3.4485714286,61,312,1.0194993412,-726,64,
42,8,0,3,1,FBP,2.58,75,225,3.7783333333,71,377,2.43125,63,245,1.0609782609,-712,84,
42,8,1,3,1,FBP,1.8270833333,81,194,2.3833333333,82,310,2.325,50,286,1.0730128205,-701,69,
42,8,2,2,1,FBP,1.89375,88,221,2.9,81,301,2.4125,51,245,0.9761984392,-704,61,
42,8,3,2,1,FBP,1.8854166667,87,200,2.378125,75,326,2.2333333333,61,269,0.9743830787,-708,58,
42,8,5,1,1,FBP,2.1133333333,68,213,2.0113095238,73,306,2.25,62,262,0.957226792,-704,57,
42,8,7,0,1,FBP,2.17375,65,238,2.0416666667,74,319,2.315,63,259,0.9606137387,-705,58,
43,0,0,5,1,AIDR,2.5055555556,31,195,0.4517763158,-17,158,2.125,41,258,1.2636111111,-903,85,copied all from new run of 52A after correction of 3 input tables
43,0,1,5,1,AIDR,0.7625,68,155,1.1422222222,22,194,2.1492063492,37,325,1.2404864865,-876,73,copied all from new run of 52A after correction of 3 input tables
43,0,2,4,1,AIDR,6.5,30,290,0.90625,28,166,2.8314285714,44,269,1.1705286561,-868,67,copied all from new run of 52A after correction of 3 input tables e1 from Test_FBP_35
43,0,3,4,1,AIDR,6.25416666666667,50,253,1.2729166667,34,220,2.36,60,284,1.2435326087,-872,79,copied all from new run of 52A after correction of 3 input tables e1 from Test_FBP_35
43,0,5,3,1,AIDR,2.5607142857,84,242,3.9142857143,48,309,2.4028571429,71,268,1.3173160173,-870,64,copied all from new run of 52A after correction of 3 input tables
43,0,7,2,1,AIDR,2.3166666667,84,263,3.8,52,311,1.4057142857,88,253,1.4367954911,-873,60,copied all from new run of 52A after correction of 3 input tables
43,5,0,5,1,AIDR,4.76875,96,299,0.5428571429,6,162,1.64125,60,215,1.3837789661,-875,93,copied all from new run of 52A after correction of 3 input tables
43,5,1,5,1,AIDR,8.325,52,242,1.3544642857,44,197,1.64625,71,254,1.3742647059,-871,74,copied all from new run of 52A after correction of 3 input tables
43,5,2,4,1,AIDR,2.35,115,233,1.0035714286,44,164,2.26875,66,219,1.3365056818,-865,65,copied all from new run of 52A after correction of 3 input tables
43,5,3,4,1,AIDR,2.9833333333,107,243,4.3875,51,313,1.88,78,240,1.34078125,-865,66,copied all from new run of 52A after correction of 3 input tables
43,5,5,3,1,AIDR,2.6166666667,89,250,3.2166666667,54,305,1.9075,81,243,1.4291858679,-866,60,copied all from new run of 52A after correction of 3 input tables
43,5,7,2,1,AIDR,2.8791666667,68,278,2.96875,56,307,1.6066666667,92,238,1.537202381,-869,60,copied all from new run of 52A after correction of 3 input tables
43,8,0,5,1,AIDR,4.3625,116,271,0.6232323232,31,167,1.7625,86,208,1.6469907407,-875,84,copied all from new run of 52A after correction of 3 input tables
43,8,1,5,1,AIDR,4.375,118,227,4.3476190476,51,287,1.69375,90,243,1.6150470219,-865,75,copied all from new run of 52A after correction of 3 input tables
43,8,2,4,1,AIDR,3.3333333333,119,265,4.9416666667,52,254,2.1666666667,83,211,1.6245614035,-863,67,copied all from new run of 52A after correction of 3 input tables
43,8,3,4,1,AIDR,2.9583333333,111,237,3.8214285714,57,317,2.025,96,238,1.6454022989,-864,68,copied all from new run of 52A after correction of 3 input tables
43,8,5,3,1,AIDR,2.3166666667,116,244,2.9,57,307,3.0333333333,56,243,1.6945958647,-863,62,copied all from new run of 52A after correction of 3 input tables
43,8,7,2,1,AIDR,2.3666666667,122,274,2.8083333333,57,309,3.4333333333,57,240,1.7924242424,-864,61,copied all from new run of 52A after correction of 3 input tables
43,0,0,5,1,FBP,0.4891304348,-25,168,0.4459590517,-95,171,1.7354166667,25,248,1.2898316971,-922,85,copied all from new run of 52A after correction of 3 input tables
43,0,1,5,1,FBP,0.6014285714,38,186,1.1071428571,-23,217,1.905625,30,361,1.2537142857,-888,79,copied all from new run of 52A after correction of 3 input tables
43,0,2,4,1,FBP,10.1375,11,309,0.8376190476,-13,188,2.65625,40,286,1.131047619,-873,71,copied all from new run of 52A after correction of 3 input tables e1 from Test_FBP_35
43,0,3,4,1,FBP,10.4125,34,271,1.3878571429,2,244,2.4575,54,289,1.2480555556,-878,88,copied all from new run of 52A after correction of 3 input tables e1 from Test_FBP_35
43,0,5,3,1,FBP,2.925,85,254,1.0943181818,32,247,2.5433333333,67,271,1.3192847125,-877,68,copied all from new run of 52A after correction of 3 input tables
43,0,7,2,1,FBP,2.7285714286,79,275,1.5839285714,44,264,1.9,88,270,1.4545192308,-880,63,copied all from new run of 52A after correction of 3 input tables
43,5,0,5,1,FBP,2.0291666667,84,227,0.4770022883,-27,182,1.3267857143,58,225,1.3794258373,-874,99,copied all from new run of 52A after correction of 3 input tables
43,5,1,5,1,FBP,9.76354166666667,52,257,1.8566666667,33,220,1.535,68,266,1.3741269841,-874,79,copied all from new run of 52A after correction of 3 input tables e1 from Test_FBP_35
43,5,2,4,1,FBP,2.5729166667,110,240,1.08125,35,185,2.4733333333,62,229,1.3420757363,-867,67,copied all from new run of 52A after correction of 3 input tables
43,5,3,4,1,FBP,2.7241666667,104,221,1.4125,44,230,1.96,77,247,1.3458333333,-867,69,copied all from new run of 52A after correction of 3 input tables
43,5,5,3,1,FBP,2.1525,105,231,3.253125,47,314,2.0098214286,82,249,1.4379971591,-869,62,copied all from new run of 52A after correction of 3 input tables
43,5,7,2,1,FBP,2.22875,106,267,3,49,315,1.62,96,243,1.5376567398,-871,62,copied all from new run of 52A after correction of 3 input tables
43,8,0,5,1,FBP,9.378125,28,287,0.5556818182,14,174,2.1675,82,220,1.6216931217,-876,90,copied all from new run of 52A after correction of 3 input tables e1 copied from Test_FBP_40
43,8,1,5,1,FBP,9.03095238095238,43,238,1.6927083333,45,222,1.6375,90,247,1.5997826087,-867,79,copied all from new run of 52A after correction of 3 input tables e1 from Test_FBP_35
43,8,2,4,1,FBP,3.925,115,275,1.07125,48,190,2.2875,82,220,1.6114285714,-864,70,copied all from new run of 52A after correction of 3 input tables
43,8,3,4,1,FBP,3.4,108,246,3.490625,53,324,2.08125,97,246,1.644646098,-865,71,copied all from new run of 52A after correction of 3 input tables
43,8,5,3,1,FBP,2.5,114,250,2.9238095238,52,316,2.3025,99,253,1.6913533835,-864,64,copied all from new run of 52A after correction of 3 input tables
43,8,7,2,1,FBP,2.625,122,280,2.8583333333,52,316,4.6125,55,249,1.7818181818,-864,62,copied all from new run of 52A after correction of 3 input tables
44,0,0,4,1,AIDR,1.3896103896,75,349,0.99,69,218,1.8149038462,2,191,1.8252777778,-863,81,copied from 52A
44,0,1,4,1,AIDR,1.4852678571,69,284,3.4232142857,50,293,4.5220238095,17,372,1.6393181818,-856,62,copied from 52A
44,0,2,3,1,AIDR,1.3623376623,72,342,3.1089285714,50,245,4.3485714286,16,308,1.6477564103,-876,66,copied from 52A
44,0,3,3,1,AIDR,1.5995535714,77,308,2.525,64,301,3.9895833333,42,359,1.6801351351,-849,73,copied from 52A
44,0,5,2,1,AIDR,1.65,79,344,2.5,56,305,3.43,63,356,1.7290909091,-867,61,copied from 52A
44,0,7,1,1,AIDR,1.674375,100,381,2.3354166667,61,304,2.6160714286,78,349,1.9642105263,-862,58,copied from 52A
44,5,0,4,1,AIDR,1.4110714286,64,349,1.3142857143,65,235,6.07333333333334,18,273 ,1.674516129,-854,55,copied from 52A
44,5,1,4,1,AIDR,1.2503571429,74,293,1.2976190476,72,244,5.325,23,341 ,1.6625,-845,54,copied from 52A
44,5,2,3,1,AIDR,1.3675,66,345,1.7291666667,65,244,3.6933333333,33,294,1.6898958333,-845,54,copied from 52A
44,5,3,3,1,AIDR,1.45,74,298,2.155,73,297,4.0208333333,41,350,1.7550868486,-852,60,copied from 52A
44,5,5,2,1,AIDR,1.6428571429,78,332,1.85,71,304,3.81,46,351,1.8298701299,-836,52,copied from 52A
44,5,7,1,1,AIDR,1.844047619,80,366,1.8816666667,74,304,3.57,50,346,2.1174107143,-852,54,copied from 52A
44,8,0,4,1,AIDR,1.4158730159,70,348,1.2916666667,69,230,3.9166666667,60,275,2.0669157609,-866,63,copied from 52A
44,8,1,4,1,AIDR,1.2194444444,75,287,1.5028571429,68,265,3.74375,37,326,1.975,-851,61,copied from 52A
44,8,2,3,1,AIDR,1.4325,71,356,1.7175,64,238,3.95625,42,283,1.9598901099,-850,56,copied from 52A
44,8,3,3,1,AIDR,1.4452380952,74,294,2.07,72,291,4.1729166667,49,336,2.035,-852,64,copied from 52A
44,8,5,2,1,AIDR,1.7285714286,80,332,1.8341666667,67,300,3.84,57,337,2.1617216117,-839,58,copied from 52A
44,8,7,1,1,AIDR,1.9976190476,75,367,1.8216666667,71,301,3.83333333333333,62,346 ,2.4575892857,-854,64,copied from 52A
44,0,0,4,1,FBP,1.5452651515,62,373,4.49035714285715,46,303,1.9668181818,-59,219,1.8512079832,-909,113,copied from 52A and e2 copied from Test_FBP_25
44,0,1,4,1,FBP,1.6690972222,63,320,3.72291666666667,13,317,2.2227564103,-7,291,1.7030701754,-878,72,copied from 52A e2 copied from Test_FBP_25
44,0,2,3,1,FBP,1.4828571429,64,374,1.1651041667,20,205,1.7727272727,2,248,1.0596695226,-838,-37,copied from 52A
44,0,3,3,1,FBP,1.65,80,336,2.9805555556,43,335,1.9792207792,36,282,1.71625,-862,86,copied from 52A
44,0,5,2,1,FBP,1.80625,67,378,2.8823076923,39,324,1.4804166667,52,291,1.7336032389,-879,65,copied from 52A
44,0,7,1,1,FBP,1.73,87,404,2.4997159091,64,315,2.8916666667,77,371,1.9890688259,-867,66,copied from 52A
44,5,0,4,1,FBP,1.5291666667,65,353,1.7,47,263,6.00666666666666,18,263 ,1.680297619,-861,56,copied from 52A
44,5,1,4,1,FBP,1.3607142857,67,317,1.6833333333,58,275,5.46488095238095,14,337 ,1.6369047619,-842,52,copied from 52A
44,5,2,3,1,FBP,1.3321969697,60,354,1.5466666667,53,230,3.08999999999999,85,292 ,1.6811111111,-841,57,copied from 52A
44,5,3,3,1,FBP,1.5,71,310,2.5114285714,68,323,3.85624999999999,42,376 ,1.7659340659,-853,63,copied from 52A
